FORMATION,Calibre (CALI),Resistividad Media (RMED),Resistividad Profunda (RDEP),Densidad Total (RHOB),Rayos Gamma (GR),Factor Fotoeléctrico (PEF),Lentitud Compresional (DTC),Potencial Espontáneo (SP),Resistividad de Zona Lavada (RXO),Porosidad de Densidad (PHID),Volumen de Arcilla (VSH),TARGET,TARGET_BINARIO
Balder Fm.,18.297000885,2.087211132,1.8291349411,2.228982687,35.267673492,4.5496997833,104.43861389,81.847381592,3.5779690742,0.25516200787878796,0.20257274811510834,POBRE,NO_RESERVORIO
Balder Fm.,18.297000885,2.1112725735,1.8129999638,2.2088184357,33.806053162,4.6821508408,105.69181824,81.389335632,3.6661398411,0.2673827662424242,0.17706761105311955,POBRE,NO_RESERVORIO
Balder Fm.,18.295637131,2.1132042408,1.8143671751,2.2045686245,33.03875351,4.7410926819,107.03987885,81.725013733,3.9404480457,0.2699584093939395,0.16367830441158138,POBRE,NO_RESERVORIO
Balder Fm.,18.26925087,2.0246682167,1.844602704,2.1952404976,32.507305145,4.5603556633,107.89124298,81.236579895,3.880546093,0.2756118196363636,0.1544045805090855,POBRE,NO_RESERVORIO
Balder Fm.,18.342182159,1.9238368273,1.8809025288,2.2012269497,31.91544342,4.3244748116,108.20897675,81.016326904,3.7290971279,0.27198366684848474,0.14407664916601912,POBRE,NO_RESERVORIO
Balder Fm.,18.295873642,1.9974267483,1.9028739929,2.2072784901,30.24946022,4.2652487755,107.15499878,81.451538086,3.5495769978,0.26831606660606044,0.11500539927517327,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,2.0368049145,1.9259643555,2.2156176567,28.609176636,4.2584071159,104.71875,80.255340576,4.2589988708,0.2632620262424241,0.08638260526241477,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,2.0305576324,1.9531767368,2.2346484661,27.776052475,4.6029005051,103.8177948,80.493118286,3.8906428814,0.2517282023636364,0.07184466714003016,POBRE,NO_RESERVORIO
Balder Fm.,18.268186569,2.0165717602,1.9889122248,2.2562179565,28.553173065,4.8927907944,102.07178497,80.368499756,4.1619825363,0.23865578393939388,0.08540534822445618,POBRE,NO_RESERVORIO
Balder Fm.,18.341991425,2.0377733707,2.0187938213,2.263999939,28.719205856,5.0998692513,100.3921051,80.240562439,3.7129194736,0.23393943090909083,0.08830260478576818,JUSTO,RESERVORIO
Balder Fm.,18.265636444,2.0694243908,2.0474264622,2.2631454468,27.611272812,5.1192269325,101.03138733,79.991325378,3.6709985733,0.23445730496969702,0.06896927754426328,JUSTO,RESERVORIO
Balder Fm.,18.247117996,2.1339621544,2.0638895035,2.2245678902,27.114881516,5.0596790314,102.27806091,79.744445801,4.8870215416,0.2578376423030303,0.060307296193156744,JUSTO,RESERVORIO
Balder Fm.,18.108999252,2.1828961372,2.0586042404,2.2027676105,28.810903549,4.8522052765,103.5247345,79.63722229,3.709936142,0.27104993303030295,0.08990272088995044,JUSTO,RESERVORIO
Balder Fm.,18.108999252,2.2343235016,2.0387990475,2.1889569759,31.869075775,4.6531720161,104.78349304,80.487548828,4.6383209229,0.27942001460606053,0.14326753812897802,JUSTO,RESERVORIO
Balder Fm.,18.108999252,2.1172962189,2.0266091824,2.186214447,34.268795013,4.198343277,106.7536087,79.870491028,4.0637025833,0.2810821533333334,0.18514241275902732,JUSTO,RESERVORIO
Balder Fm.,18.109922409,1.96725142,1.9997028112,2.2051081657,33.443714142,4.0390710831,106.99571228,79.742088318,3.6276497841,0.2696314147272727,0.17074482928939935,POBRE,NO_RESERVORIO
Balder Fm.,18.203475952,1.8850297928,1.9736880064,2.2171492577,33.946025848,3.8859395981,106.62614441,79.252677917,2.9972205162,0.26233378321212114,0.1795101212372552,POBRE,NO_RESERVORIO
Balder Fm.,18.265855789,1.8903042078,1.9397926331,2.2420148849,34.836971283,4.2180242538,106.74480438,80.00151825,3.5634264946,0.247263706121212,0.19505703514370595,POBRE,NO_RESERVORIO
Balder Fm.,18.233999252,1.9719836712,1.9099535942,2.2459988594,38.279914856,4.5664896965,106.00096893,80.998413086,3.9111776352,0.24484917612121196,0.2551360761392963,POBRE,NO_RESERVORIO
Balder Fm.,18.233999252,1.947040081,1.8979920149,2.2440030575,38.000801086,4.5550646782,106.25260162,81.621505737,3.6987144947,0.24605875303030295,0.2502655671475814,POBRE,NO_RESERVORIO
Balder Fm.,18.219045639,1.9320698977,1.8930072784,2.2340464592,38.499275208,4.2306041718,107.87264252,82.120475769,3.5212583542,0.252093055030303,0.2589638936161688,POBRE,NO_RESERVORIO
Balder Fm.,18.265712738,1.9230622053,1.8910074234,2.2250621319,39.589942932,3.9009158611,109.8675766,82.370475769,3.4552447796,0.2575381018787878,0.2779959426502071,POBRE,NO_RESERVORIO
Balder Fm.,18.250133514,1.9487615824,1.8850405216,2.2190551758,40.463085175,3.7919552326,109.75084686,81.876190186,1.5293195248,0.2611786813333334,0.29323219253346333,POBRE,NO_RESERVORIO
Balder Fm.,18.25,2.015181303,1.8750902414,2.2229511738,41.397541046,4.0404477119,109.9977417,80.389129639,1.5293195248,0.25881747042424247,0.3095383594490774,POBRE,NO_RESERVORIO
Balder Fm.,18.25,2.0041737556,1.8710483313,2.2210290432,40.974277496,4.3688263893,109.87651062,80.618583679,1.5293195248,0.2599823980606059,0.302152450376443,POBRE,NO_RESERVORIO
Balder Fm.,18.25,1.9607713223,1.8857849836,2.2151050568,40.99955368,4.6732883453,109.50537872,80.499092102,1.5293195248,0.2635726928484847,0.3025935174060211,POBRE,NO_RESERVORIO
Balder Fm.,18.265697479,1.9384355545,1.8987740278,2.2110791206,39.956459045,4.726167202,108.76303864,80.742248535,1.5293195248,0.26601265418181813,0.28439161429326126,POBRE,NO_RESERVORIO
Balder Fm.,18.204387665,1.943862915,1.9146854877,2.1934111118,37.762611389,4.3695135117,107.64710999,81.969451904,1.5293195248,0.2767205383030302,0.24610917937433618,POBRE,NO_RESERVORIO
Balder Fm.,18.172754288,1.9946941137,1.9237958193,2.1842260361,41.6888237,4.170255661,106.40336609,81.997001648,1.5293195248,0.28228725084848477,0.31462121432018464,POBRE,NO_RESERVORIO
Balder Fm.,18.110673904,2.0756919384,1.933750391,2.1781687737,44.85918045,3.8996150494,107.59379578,81.753646851,1.5293195248,0.285958318969697,0.3699436409343185,POBRE,NO_RESERVORIO
Balder Fm.,18.140052795,2.2147097588,1.9301120043,2.1818783283,48.005630493,4.0043535233,106.65299988,81.383102417,1.5293195248,0.2837101040606061,0.4248488977635085,POBRE,NO_RESERVORIO
Balder Fm.,18.141000748,2.1184797287,1.9280605316,2.1839330196,47.336647034,4.0288066864,108.44322205,79.919822693,1.5293195248,0.2824648366060606,0.4131751994276361,POBRE,NO_RESERVORIO
Balder Fm.,18.170919418,2.0754652023,1.9299348593,2.1801431179,48.038597107,3.9587836266,108.62093353,78.545005798,1.5293195248,0.2847617467272726,0.4254241620720856,POBRE,NO_RESERVORIO
Balder Fm.,18.172000885,1.9913340807,1.9193912745,2.1905734539,50.413326263,4.0226325989,108.74555206,79.098754883,1.5293195248,0.278440330969697,0.46686296212550366,POBRE,NO_RESERVORIO
Balder Fm.,18.231506348,2.012932539,1.9026434422,2.206343174,48.997123718,4.0690279007,108.87026978,79.361946106,1.5293195248,0.26888292484848475,0.44215036113304046,POBRE,NO_RESERVORIO
Balder Fm.,18.249319077,1.9451185465,1.8914496899,2.2127401829,49.596920013,4.2191419601,109.17484283,80.20980072,1.5293195248,0.26500594975757563,0.452616749975106,POBRE,NO_RESERVORIO
Balder Fm.,18.25,1.8714287281,1.8699495792,2.2091853619,48.369632721,4.2942037582,109.48651886,80.962852478,1.5293195248,0.2671603867272727,0.431200702350141,POBRE,NO_RESERVORIO
Balder Fm.,18.234764099,1.8470697403,1.8518313169,2.1918752193,48.223342896,4.4080023766,110.45380402,80.639938354,1.5293195248,0.27765138224242425,0.42864795868558114,POBRE,NO_RESERVORIO
Balder Fm.,18.233999252,1.8668638468,1.8348240852,2.186258316,45.988636017,4.3880405426,109.31059265,80.147422791,1.5293195248,0.28105556606060605,0.3896525341745769,POBRE,NO_RESERVORIO
Balder Fm.,18.219797134,1.9332780838,1.8178755045,2.1878921986,46.082725525,4.0859246254,109.01287079,80.832145691,1.5293195248,0.28006533418181806,0.3912943872251808,POBRE,NO_RESERVORIO
Balder Fm.,18.263360977,1.968120575,1.8170000315,2.2021458149,50.115379333,3.9530508518,107.93551636,80.989982605,1.5293195248,0.2714267788484847,0.4616638162660253,POBRE,NO_RESERVORIO
Balder Fm.,18.295188904,1.9474221468,1.8368071318,2.212407589,50.78635788,4.0760245323,108.4644928,80.997001648,1.5293195248,0.2652075218181817,0.4733723286995442,POBRE,NO_RESERVORIO
Balder Fm.,18.267906189,1.974132061,1.8474090099,2.2205018997,52.606342316,4.1795778275,108.14717102,80.527732849,1.5293195248,0.260301878969697,0.5051308856504224,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,2.013417244,1.8489378691,2.2284834385,54.448459625,4.2816491127,108.82841492,81.667289734,1.5293195248,0.2554645827272726,0.537275659150054,POBRE,NO_RESERVORIO
Balder Fm.,18.251056671,2.0197296143,1.8536778688,2.2299325466,59.327899933,4.2867674828,109.20619202,81.980499268,1.5293195248,0.25458633539393927,0.6224214328417298,POBRE,NO_RESERVORIO
Balder Fm.,18.264896393,2.0144193172,1.8530666828,2.2318603992,65.57699585,4.5159058571,109.30646515,80.600540161,1.5293195248,0.2534179398787879,0.7314675678777685,POBRE,NO_RESERVORIO
Balder Fm.,18.207492828,1.9973119497,1.8548606634,2.2218017578,64.837097168,4.6202101707,109.38921356,81.425666809,1.5293195248,0.259514086181818,0.7185564055813362,POBRE,NO_RESERVORIO
Balder Fm.,18.202999115,2.0033984184,1.8587119579,2.2191505432,62.488445282,4.2932610512,109.47202301,81.497001648,1.5293195248,0.26112088290909086,0.6775726514327275,POBRE,NO_RESERVORIO
Balder Fm.,18.202999115,2.0003128052,1.8608499765,2.2097821236,57.745300293,3.8758397102,109.55568695,81.727836609,1.5293195248,0.2667987129696968,0.5948052182174751,POBRE,NO_RESERVORIO
Balder Fm.,18.202999115,2.0,1.8683815002,2.2145168781,60.171684265,3.4777731895,109.63858032,81.862045288,2.1869976521,0.26392916478787876,0.6371453899437898,POBRE,NO_RESERVORIO
Balder Fm.,18.217687607,1.9816553593,1.8763575554,2.2168345451,60.923793793,3.5606782436,109.72132874,82.790039063,2.0576872826,0.26252451812121197,0.6502696303525611,POBRE,NO_RESERVORIO
Balder Fm.,18.232725143,1.9891424179,1.8788347244,2.2224855423,62.574417114,3.8877978325,109.77294922,81.842575073,2.2615015507,0.2590996713333334,0.6790728518018824,POBRE,NO_RESERVORIO
Balder Fm.,18.220308304,1.9936476946,1.8835718632,2.2120568752,64.576126099,4.3783969879,109.77973938,81.518821716,1.9728503227,0.26542007563636355,0.7140024850128815,POBRE,NO_RESERVORIO
Balder Fm.,18.218999863,2.0085430145,1.8858242035,2.1791875362,73.300613403,4.5546188354,109.7818222,80.473548889,1.821783185,0.285340887151515,0.8662439665500878,POBRE,NO_RESERVORIO
Balder Fm.,18.190870285,2.0154397488,1.8887273073,2.1524283886,78.670402527,4.2062559128,109.78381348,79.124320984,2.0627245903,0.3015585523636362,0.9599462808861209,POBRE,NO_RESERVORIO
Balder Fm.,18.173530579,2.0141928196,1.8944405317,2.1463854313,77.99156189,3.58867383,109.78581238,79.110054016,2.000951767,0.3052209507272726,0.9481005757227748,POBRE,NO_RESERVORIO
Balder Fm.,18.256797791,1.9707380533,1.8922886848,2.1712360382,72.057426453,3.3961100578,109.78781128,78.44543457,1.8094382286,0.2901599768484848,0.8445504713909,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,1.9821696281,1.8829855919,2.2018475533,65.46598053,3.5198009014,109.79070282,80.059188843,1.533090353,0.27160754345454546,0.7295303610023135,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,2.0225269794,1.8649156094,2.2139596939,63.154911041,3.735509634,109.7928009,80.583320618,1.4663351774,0.26426685218181806,0.6892024161407877,POBRE,NO_RESERVORIO
Balder Fm.,18.279418945,2.0689711571,1.8459720612,2.2203578949,61.120124817,3.916315794,109.79478455,80.957443237,1.3714830875,0.2603891546060607,0.6536955882253833,POBRE,NO_RESERVORIO
Balder Fm.,18.267627716,2.0428268909,1.8395307064,2.2192187309,61.605003357,3.9214975834,109.79678345,80.774116516,1.4003300667,0.26107955703030283,0.6621566730688851,POBRE,NO_RESERVORIO
Balder Fm.,18.251771927,1.9591075182,1.8398909569,2.2172245979,57.372497559,4.1236023903,109.79878235,81.636207581,1.5012168884,0.2622881224848484,0.5882998456302219,POBRE,NO_RESERVORIO
Balder Fm.,18.25,1.879942894,1.8311145306,2.2099173069,56.372177124,4.1593241692,109.80166626,81.747001648,2.2771553993,0.26671678369696966,0.5708443482777847,POBRE,NO_RESERVORIO
Balder Fm.,18.26414299,1.8762985468,1.8140594959,2.1966366768,57.280944824,4.0887255669,109.80377197,81.967971802,2.9698855877,0.27476565042424245,0.5867022590294834,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,1.9342085123,1.804934144,2.1897192001,63.14704895,4.0040211678,109.80576324,81.776771545,2.8518042564,0.2789580605454546,0.6890652233935105,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,1.9823777676,1.7969577312,2.1925110817,65.364624023,3.8713581562,109.80776215,82.076469421,1.6455484629,0.2772660110909089,0.7277616995037702,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,1.9880000353,1.7854648829,2.1999986172,66.221450806,3.9869391918,109.8106308,82.559814453,1.3489216566,0.2727281107878788,0.742713246147075,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,1.9435044527,1.7813751698,2.2044897079,61.664299011,4.1766600609,109.81275177,82.492759705,1.4726196527,0.27000623763636356,0.6631913766450527,POBRE,NO_RESERVORIO
Balder Fm.,18.252075195,1.8900464773,1.7862355709,2.2102169991,59.036624908,4.1705617905,109.81474304,83.017944336,1.6631590128,0.266535152060606,0.617338711095954,POBRE,NO_RESERVORIO
Balder Fm.,18.25,1.8517826796,1.7878696918,2.2075314522,55.326160431,4.0341916084,109.81674194,82.935829163,1.9132412672,0.2681627562424242,0.5525914555282064,POBRE,NO_RESERVORIO
Balder Fm.,18.263851166,1.8582346439,1.7784596682,2.2104568481,55.32730484,3.7797987461,109.81873322,82.911003113,2.1083171368,0.26638978903030286,0.5526114253574438,POBRE,NO_RESERVORIO
Balder Fm.,18.252195358,1.8694802523,1.7709496021,2.2092764378,53.921051025,3.6613657475,109.82159424,82.533981323,2.1442363262,0.2671051892121213,0.5280724287662295,POBRE,NO_RESERVORIO
Balder Fm.,18.276672363,1.8624110222,1.7691380978,2.2124357224,54.549983978,3.6509346962,109.82371521,81.774513245,1.8675796986,0.26519047127272727,0.5390472495454851,POBRE,NO_RESERVORIO
Balder Fm.,18.268138885,1.8447260857,1.7629818916,2.2078609467,57.804508209,3.785043478,109.82571411,80.857582092,1.8333166838,0.2679630626060606,0.5958383907738083,POBRE,NO_RESERVORIO
Balder Fm.,18.238637924,1.8479750156,1.7534321547,2.1967570782,58.95558548,3.8269383907,109.82771301,79.815071106,1.6507916451,0.27469267987878776,0.6159245807119266,POBRE,NO_RESERVORIO
Balder Fm.,18.233999252,1.8634705544,1.7391837835,2.1932976246,57.381336212,4.0869817734,109.82971191,79.234939575,1.5653176308,0.27678931842424237,0.5884540792923989,POBRE,NO_RESERVORIO
Balder Fm.,18.261192322,1.836286664,1.72593081,2.1997916698,55.417564392,4.3412475586,109.83255768,79.267219543,1.5483367443,0.2728535334545453,0.5541864460366607,POBRE,NO_RESERVORIO
Balder Fm.,18.238901138,1.7912372351,1.7248491049,2.1959238052,52.39175415,4.8187775612,109.83469391,80.186164856,1.6242679358,0.2751976938181817,0.5013863423696712,POBRE,NO_RESERVORIO
Balder Fm.,18.181646347,1.7468800545,1.7300769091,2.180658102,50.002132416,4.9192051888,109.83669281,80.665664673,1.7429242134,0.284449635151515,0.4596876682331551,POBRE,NO_RESERVORIO
Balder Fm.,18.211551666,1.7273894548,1.7352188826,2.1712744236,47.625854492,4.8201909065,109.83868408,80.355422974,1.7653751373,0.290136712969697,0.41822184232404364,POBRE,NO_RESERVORIO
Balder Fm.,18.205574036,1.7602094412,1.7259097099,2.1733534336,47.539253235,5.0486822128,109.84069061,80.443756104,1.6844372749,0.2888767069090909,0.41671065854793565,POBRE,NO_RESERVORIO
Balder Fm.,18.22892189,1.7954034805,1.708907485,2.1882016659,47.22674942,5.062541008,109.84352875,80.943946838,1.6270765066,0.27987777824242427,0.4112574964165842,POBRE,NO_RESERVORIO
Balder Fm.,18.221492767,1.850980401,1.6901247501,2.2026619911,46.999755859,4.929063797,109.84567261,80.723327637,1.6565995216,0.27111394478787887,0.40729648016177206,POBRE,NO_RESERVORIO
Balder Fm.,18.244756699,1.858509779,1.6620053053,2.2149610519,45.458488464,4.4558324814,109.84766388,81.284172058,1.723154068,0.2636599685454545,0.380401509318934,POBRE,NO_RESERVORIO
Balder Fm.,18.236743927,1.7893013954,1.660320878,2.2277600765,43.15845871,4.428768158,109.84966278,81.92881012,1.7183953524,0.25590298393939387,0.34026620679312536,POBRE,NO_RESERVORIO
Balder Fm.,18.247219086,1.6570569277,1.6552051306,2.2316496372,42.077793121,5.0511875153,109.85165405,81.726165771,1.7282453775,0.2535456744242425,0.3214086940725547,POBRE,NO_RESERVORIO
Balder Fm.,18.263174057,1.5859466791,1.637488246,2.2163748741,40.931613922,5.4132809639,109.85447693,80.992462158,1.882907629,0.26280310660606054,0.30140797502939826,POBRE,NO_RESERVORIO
Balder Fm.,18.163385391,1.5932087898,1.6274186373,2.1982495785,36.759490967,5.5197877884,109.85665131,81.259460449,1.0446158648,0.2737881342424242,0.22860482251253061,POBRE,NO_RESERVORIO
Balder Fm.,18.191717148,1.5986341238,1.6112351418,2.1843781471,33.291797638,5.4705986977,109.85864258,81.451248169,0.4542470276,0.2821950623636364,0.16809390060636842,POBRE,NO_RESERVORIO
Balder Fm.,18.228282928,1.6502918005,1.599009037,2.1819999218,31.198711395,5.6348557472,109.86063385,81.270095825,0.3610958457,0.2836364110303029,0.1315697428517496,POBRE,NO_RESERVORIO
Balder Fm.,18.208805084,1.6587529182,1.5929251909,2.1819999218,33.470119476,5.574297905,109.86263275,81.375976563,0.3485905826,0.2836364110303029,0.1712055998801024,POBRE,NO_RESERVORIO
Balder Fm.,18.202999115,1.6879513264,1.593624115,2.1909043789,33.529483795,5.0334539413,109.86543274,81.005851746,0.3370674551,0.27823977036363634,0.17224150165405114,POBRE,NO_RESERVORIO
Balder Fm.,18.253866196,1.699839592,1.6077638865,2.2010660172,32.697559357,4.6105570793,109.86761475,80.356323242,0.3374289274,0.27208120169696964,0.15772449858499296,POBRE,NO_RESERVORIO
Balder Fm.,18.215286255,1.6471197605,1.6198741198,2.2062168121,31.850917816,4.7377557755,109.86961365,79.368309021,0.3444539011,0.26895950781818173,0.14295068345505532,POBRE,NO_RESERVORIO
Balder Fm.,18.240697861,1.6275898218,1.6276302338,2.2053973675,33.447067261,5.1905312538,109.87161255,78.409446716,0.3644995391,0.269456140909091,0.17080334090005836,POBRE,NO_RESERVORIO
Balder Fm.,18.22521019,1.6491671801,1.6298013926,2.2018043995,35.678218842,5.6482386589,109.87360382,78.273582458,0.3762128651,0.27163369727272735,0.20973672579590052,POBRE,NO_RESERVORIO
Balder Fm.,18.181552887,1.6741033792,1.6252058744,2.2089595795,35.625614166,5.7482357025,109.87639618,78.883583069,0.4834699035,0.26729722454545446,0.2088187791554884,POBRE,NO_RESERVORIO
Balder Fm.,18.184709549,1.6813807487,1.6239999533,2.2157614231,33.90776062,5.8026843071,109.87859344,80.078987122,0.5935926437,0.263174895090909,0.17884239661355059,POBRE,NO_RESERVORIO
Balder Fm.,18.237110138,1.6796280146,1.6335244179,2.2336039543,33.475395203,5.6203074455,109.88058472,80.9921875,1.0412170887,0.2523612398181818,0.171297660819236,POBRE,NO_RESERVORIO
Balder Fm.,18.237371445,1.690823555,1.6439144611,2.2395765781,33.939117432,5.5877432823,109.88258362,81.555610657,2.4879572392,0.24874146781818185,0.17938957002888423,POBRE,NO_RESERVORIO
Balder Fm.,18.233999252,1.7010681629,1.6515198946,2.2415707111,34.999015808,5.3600783348,109.88457489,82.301170349,2.3889460564,0.2475329023636363,0.19788469683904514,POBRE,NO_RESERVORIO
Balder Fm.,18.233999252,1.7069145441,1.6561444998,2.242000103,34.095172882,5.0606451035,109.88735199,83.160614014,2.5565094948,0.24727266484848476,0.18211272292969277,POBRE,NO_RESERVORIO
Balder Fm.,18.2590065,1.6970794201,1.6546503305,2.2341997623,32.227039337,4.7923517227,109.88956451,83.788635254,2.5786063671,0.2520001440606061,0.14951396856280194,POBRE,NO_RESERVORIO
Balder Fm.,18.266000748,1.6940000057,1.6446301937,2.2335553169,31.333194733,4.750207901,109.89156342,84.252372742,2.4927265644,0.252390717030303,0.1339164644304264,POBRE,NO_RESERVORIO
